iyear;imonth;iday;country;region;success;suicide;attacktype1;targtype1;targsubtype1;natlty1;guncertain1;weaptype1;individual;ransom;gname
2014;12;13;95;10;1;0;3;14;74;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;13;95;10;1;0;3;4;34;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;13;95;10;1;0;3;4;34;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;13;95;10;1;0;3;4;34;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;13;95;10;1;0;3;4;34;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;13;95;10;1;0;3;4;34;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;13;95;10;1;0;3;4;34;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;13;95;10;1;0;6;8;48;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;13;4;6;1;1;3;4;35;4;0;6;0;0;Taliban
2014;12;13;4;6;1;0;1;2;14;4;0;5;0;0;Taliban
2014;12;13;153;6;1;0;3;3;23;153;0;6;0;0;United Baloch Army (UBA)
2014;12;13;113;10;1;0;9;21;108;113;0;13;0;0;Muslim extremists
2014;12;13;228;10;1;0;3;14;76;228;0;6;0;0;Houthi extremists (Ansar Allah)
2014;12;13;92;6;1;0;3;3;25;92;0;6;0;0;Maoists
2014;12;13;195;11;1;0;2;13;65;195;0;5;0;0;Janjaweed
2014;12;13;95;10;1;0;3;4;31;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;13;95;10;1;1;3;3;24;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;13;95;10;1;1;3;3;24;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;13;195;11;1;0;2;14;75;195;0;5;0;0;Janjaweed
2014;12;11;92;6;1;0;2;1;10;92;0;8;0;0;Maoists
2014;12;13;153;6;1;0;9;4;27;153;0;13;0;0;Tehrik-i-Taliban Pakistan (TTP)
2014;12;13;153;6;1;0;2;14;78;153;0;6;0;0;Punjabi Taliban
2014;12;13;4;6;1;0;9;3;24;4;0;13;0;0;Taliban
2014;12;13;95;10;0;0;2;14;75;95;0;5;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;14;95;10;1;0;3;4;29;95;0;6;0;0;Al-Naqshabandiya Army
2014;12;14;45;3;0;0;3;20;0;45;0;6;0;0;Revolutionary Armed Forces of Colombia (FARC)
2014;12;14;45;3;1;0;2;3;25;45;0;5;0;0;Revolutionary Armed Forces of Colombia (FARC)
2014;12;14;153;6;1;0;3;21;106;153;0;6;0;0;Baloch Republican Army (BRA)
2014;12;14;4;6;1;0;2;4;27;4;0;5;0;0;Taliban
2014;12;14;4;6;1;1;3;3;22;4;0;6;0;0;Taliban
2014;12;14;95;10;1;0;3;14;74;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;14;95;10;1;0;9;14;75;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;9;182;11;1;0;6;3;25;182;0;9;0;0;Al-Shabaab
2014;12;14;228;10;1;0;1;14;84;228;0;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;14;228;10;1;0;3;22;110;228;0;6;0;0;Houthi extremists (Ansar Allah)
2014;12;14;200;10;1;0;6;10;55;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;14;200;10;1;0;2;4;27;200;0;6;0;0;Al-Nusrah Front
2014;12;14;160;5;1;0;3;4;34;160;0;6;0;0;New Peoples Army (NPA)
2014;12;14;200;10;1;0;6;4;27;200;0;6;0;0;Al-Nusrah Front
2014;12;14;200;10;1;0;3;4;34;200;0;6;0;0;Al-Nusrah Front
2014;12;14;200;10;1;0;3;4;34;200;0;6;0;0;Free Syrian Army
2014;12;14;160;5;1;0;7;1;9;160;0;8;0;0;New Peoples Army (NPA)
2014;12;14;160;5;1;0;7;1;12;160;0;8;0;0;New Peoples Army (NPA)
2014;12;14;160;5;1;0;2;4;29;160;0;6;0;0;New Peoples Army (NPA)
2014;12;14;147;11;1;0;6;14;75;147;0;5;0;0;Boko Haram
2014;12;14;153;6;1;0;6;3;25;153;0;5;0;0;Khorasan Chapter of the Islamic State
2014;12;14;4;6;1;0;2;17;94;4;0;5;0;0;Taliban
2014;12;13;160;5;1;0;2;4;29;160;0;5;0;0;Bangsamoro Islamic Freedom Movement (BIFM)
2014;12;14;160;5;0;0;3;4;27;160;0;6;0;0;Bangsamoro Islamic Freedom Movement (BIFM)
2014;12;15;4;6;1;0;3;3;25;4;0;6;0;0;Taliban
2014;12;15;182;11;1;0;2;4;27;182;0;6;0;0;Al-Shabaab
2014;12;15;229;11;1;0;9;14;67;229;0;13;0;0;Allied Democratic Forces (ADF)
2014;12;15;160;5;1;0;3;4;35;160;0;6;0;0;New Peoples Army (NPA)
2014;12;15;153;6;1;0;3;21;106;153;0;6;0;0;Baloch Republican Army (BRA)
2014;12;15;182;11;1;1;3;4;34;182;0;6;0;0;Al-Shabaab
2014;12;15;182;11;1;1;3;4;34;182;0;6;0;0;Al-Shabaab
2014;12;15;14;12;1;0;5;1;2;14;0;5;1;0;Jihadi-inspired extremists
2014;12;15;123;11;0;0;2;14;67;123;0;5;0;0;Arab Movement of Azawad (MAA)
2014;12;15;92;6;1;0;3;14;74;92;0;6;0;0;United Revolutionary Front
2014;12;15;153;6;1;0;2;3;23;153;1;5;0;0;Separatists
2014;12;15;4;6;0;0;3;20;0;0;0;6;0;0;Taliban
2014;12;15;4;6;0;0;3;20;0;0;0;6;0;0;Taliban
2014;12;15;4;6;0;0;3;20;0;0;0;6;0;0;Taliban
2014;12;15;4;6;0;0;3;20;0;0;0;6;0;0;Taliban
2014;12;15;123;11;0;0;6;4;34;123;0;5;0;0;Arab Movement of Azawad (MAA)
2014;12;15;93;5;1;0;6;14;67;93;0;13;0;0;Mujahidin Indonesia Timur (MIT)
2014;12;16;45;3;1;0;6;2;15;45;0;13;0;0;National Liberation Army of Colombia (ELN)
2014;12;16;153;6;1;1;5;8;49;153;0;6;0;0;Tehrik-i-Taliban Pakistan (TTP)
2014;12;16;182;11;1;0;6;2;15;182;0;9;0;0;Al-Shabaab
2014;12;16;228;10;1;1;3;14;84;228;0;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;16;228;10;1;1;3;8;0;228;0;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;16;113;10;1;0;3;3;22;113;0;6;0;0;Muslim extremists
2014;12;13;4;6;1;0;2;14;77;4;0;6;0;0;Taliban
2014;12;16;200;10;1;0;6;14;67;200;0;9;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;16;95;10;1;0;9;3;25;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;16;160;5;1;0;3;4;35;160;0;6;0;0;New Peoples Army (NPA)
2014;12;16;95;10;1;0;6;14;67;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;16;195;11;1;0;8;13;65;195;0;9;0;0;Janjaweed
2014;12;16;92;6;1;0;2;1;12;92;0;8;0;0;Maoists
2014;12;16;182;11;0;0;1;4;34;182;0;6;0;0;Al-Shabaab
2014;12;16;37;11;1;0;3;4;35;37;0;6;0;0;Boko Haram
2014;12;15;200;10;1;0;6;10;54;169;0;13;0;0;Al-Nusrah Front
2014;12;17;153;6;1;0;3;8;49;153;0;6;0;0;Tehrik-i-Taliban Pakistan (TTP)
2014;12;17;228;10;1;0;3;3;23;228;0;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;17;228;10;0;0;9;10;53;228;0;13;0;0;Houthi extremists (Ansar Allah)
2014;12;17;113;10;1;0;6;4;34;113;0;13;0;0;Misrata Brigades
2014;12;17;228;10;1;0;5;1;1;228;0;5;0;0;Houthi extremists (Ansar Allah)
2014;12;17;4;6;1;1;5;1;3;4;0;6;0;0;Taliban
2014;12;17;4;6;1;0;3;3;23;4;0;6;0;0;Taliban
2014;12;17;4;6;1;0;3;3;23;4;0;6;0;0;Taliban
2014;12;17;160;5;1;0;6;4;39;160;0;5;0;0;New Peoples Army (NPA)
2014;12;17;37;11;1;0;3;4;35;37;0;6;0;0;Boko Haram
2014;12;15;147;11;1;0;6;14;77;147;0;5;0;0;Boko Haram
2014;12;17;147;11;1;0;2;14;75;147;0;5;0;0;Fulani extremists
2014;12;17;147;11;1;0;2;1;0;147;0;5;0;0;Boko Haram
2014;12;17;147;11;1;0;2;14;75;147;1;5;0;0;Fulani extremists
2014;12;17;195;11;1;0;2;14;68;195;0;5;0;0;Janjaweed
2014;12;17;229;11;1;0;2;14;67;229;0;5;0;0;Allied Democratic Forces (ADF)
2014;12;17;229;11;1;0;6;14;75;229;0;5;0;0;Lords Resistance Army (LRA)
2014;12;17;229;11;1;0;6;14;75;229;0;5;0;0;Lords Resistance Army (LRA)
2014;12;17;209;10;1;0;2;3;25;209;0;6;0;0;Kurdistan Workers Party (PKK)
2014;12;17;45;3;1;0;3;21;107;45;0;6;0;0;Revolutionary Armed Forces of Colombia (FARC)
2014;12;18;45;3;1;0;2;4;27;45;0;5;0;0;National Liberation Army of Colombia (ELN)
2014;12;17;182;11;1;0;6;14;72;182;0;5;0;0;Al-Shabaab
2014;12;18;153;6;1;0;3;4;29;153;0;6;0;0;Tehrik-i-Taliban Pakistan (TTP)
2014;12;18;4;6;1;1;3;3;23;4;0;6;0;0;Taliban
2014;12;18;95;10;1;1;3;3;24;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;18;113;10;1;0;9;4;27;113;0;13;0;0;Muslim extremists
2014;12;18;92;6;1;0;2;3;25;92;0;5;0;0;Maoists
2014;12;18;228;10;1;1;3;17;93;228;0;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;18;228;10;1;1;3;17;93;228;0;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;18;217;1;1;0;2;14;68;217;0;5;1;0;Jihadi-inspired extremists
2014;12;19;45;3;1;0;3;19;104;45;0;6;0;0;Revolutionary Armed Forces of Colombia (FARC)
2014;12;19;45;3;1;0;6;4;29;45;0;6;0;0;Revolutionary Armed Forces of Colombia (FARC)
2014;12;19;45;3;1;0;9;3;25;45;0;13;0;0;National Liberation Army of Colombia (ELN)
2014;12;17;45;3;1;0;3;21;108;45;0;6;0;0;Revolutionary Armed Forces of Colombia (FARC)
2014;12;19;113;10;1;0;7;7;45;199;1;5;0;0;Muslim extremists
2014;12;19;60;10;1;0;3;4;36;60;0;6;0;0;Sinai Province of the Islamic State
2014;12;19;228;10;1;0;3;4;35;228;1;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;19;147;11;1;0;3;7;47;422;0;6;0;0;Boko Haram
2014;12;19;147;11;1;0;2;14;75;147;0;5;0;0;Boko Haram
2014;12;19;4;6;1;0;3;3;25;4;0;6;0;0;Taliban
2014;12;19;195;11;1;0;6;14;68;195;0;5;0;0;Janjaweed
2014;12;19;4;6;1;0;3;14;75;4;0;6;0;0;Taliban
2014;12;19;228;10;1;0;6;15;85;228;0;13;0;0;Houthi extremists (Ansar Allah)
2014;12;19;228;10;1;0;6;14;68;228;0;13;0;0;Houthi extremists (Ansar Allah)
2014;12;20;200;10;1;0;9;4;27;200;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;20;153;6;1;0;3;1;12;153;0;6;0;0;Baloch Republican Army (BRA)
2014;12;20;4;6;1;0;6;4;34;202;0;13;0;0;Taliban
2014;12;20;4;6;1;0;3;14;73;4;0;6;0;0;Taliban
2014;12;20;228;10;1;0;6;14;83;228;0;5;0;0;Houthi extremists (Ansar Allah)
2014;12;20;95;10;1;0;9;14;75;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;20;95;10;1;0;9;14;75;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;20;153;6;1;0;3;21;106;153;0;6;0;0;Baloch Republican Army (BRA)
2014;12;20;69;8;1;0;2;3;22;69;0;9;1;0;Jihadi-inspired extremists
2014;12;20;104;11;1;0;5;19;99;104;1;5;0;0;Al-Shabaab
2014;12;20;182;11;1;0;2;2;15;182;0;5;0;0;Al-Shabaab
2014;12;20;92;6;1;0;1;2;15;92;0;5;0;0;Hizbul Mujahideen (HM)
2014;12;20;217;1;1;0;2;3;25;217;0;5;1;0;Anti-Police extremists
2014;12;20;229;11;1;0;2;4;27;229;0;9;0;0;Allied Democratic Forces (ADF)
2014;12;20;4;6;1;0;3;3;25;4;0;6;0;0;Taliban
2014;12;20;4;6;0;0;3;4;34;4;0;6;0;0;Taliban
2014;12;20;147;11;1;0;6;14;67;147;0;5;0;0;Boko Haram
2014;12;20;147;11;1;0;6;14;67;147;0;5;0;0;Boko Haram
2014;12;20;147;11;1;0;6;14;67;147;0;5;0;0;Boko Haram
2014;12;20;147;11;1;0;6;14;67;147;0;5;0;0;Boko Haram
2014;12;20;147;11;1;0;6;14;67;147;0;5;0;0;Boko Haram
2014;12;20;200;10;1;0;6;14;77;200;0;9;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;20;153;6;1;0;3;1;12;153;0;6;0;0;Baloch Republican Army (BRA)
2014;12;21;153;6;1;0;3;1;6;153;0;6;0;0;United Baloch Army (UBA)
2014;12;21;153;6;1;0;3;21;106;153;0;6;0;0;Baloch Republican Army (BRA)
2014;12;20;4;6;1;0;2;3;24;4;0;5;0;0;Taliban
2014;12;20;228;10;1;0;1;3;25;228;0;13;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;21;113;10;1;0;7;1;7;113;0;8;0;0;Barqa Province of the Islamic State
2014;12;21;95;10;1;0;3;3;25;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;21;95;10;1;0;3;15;87;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;21;95;10;1;0;2;4;34;95;0;5;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;21;92;6;1;0;3;20;0;92;0;6;0;0;National Democratic Front of Bodoland (NDFB)
2014;12;21;214;9;1;0;2;4;34;214;0;6;0;0;Donetsk Peoples Republic
2014;12;21;4;6;1;0;1;2;14;4;0;6;0;0;Taliban
2014;12;21;92;6;1;0;2;4;29;92;0;6;0;0;Peoples Liberation Army (India)
2014;12;21;95;10;0;0;3;20;0;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;21;95;10;0;0;3;20;0;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;21;4;6;0;0;1;2;15;4;0;6;0;0;Taliban
2014;12;21;228;10;1;0;3;22;109;228;0;6;0;0;Houthi extremists (Ansar Allah)
2014;12;21;214;9;1;0;2;4;27;214;0;5;0;0;Donetsk Peoples Republic
2014;12;21;214;9;1;0;2;4;27;214;0;5;0;0;Donetsk Peoples Republic
2014;12;21;214;9;1;0;2;4;34;214;0;6;0;0;Donetsk Peoples Republic
2014;12;21;214;9;1;0;2;4;34;214;0;6;0;0;Donetsk Peoples Republic
2014;12;21;214;9;1;0;2;4;34;214;0;6;0;0;Donetsk Peoples Republic
2014;12;21;214;9;1;0;2;4;34;214;0;6;0;0;Donetsk Peoples Republic
2014;12;21;214;9;1;0;2;4;34;214;0;6;0;0;Donetsk Peoples Republic
2014;12;21;41;11;1;0;2;14;75;41;0;5;0;0;Fulani extremists
2014;12;21;41;11;1;0;2;14;75;41;0;5;0;0;Fulani extremists
2014;12;21;98;8;1;0;7;19;100;98;0;8;0;0;Anarchists
2014;12;22;4;6;1;0;3;14;67;4;0;6;0;0;Taliban
2014;12;22;228;10;0;0;1;17;93;228;0;5;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;22;95;10;1;0;3;14;75;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;22;92;6;1;0;3;1;1;92;0;6;0;0;National Democratic Front of Bodoland (NDFB)
2014;12;22;214;9;1;0;2;4;34;214;0;6;0;0;Luhansk Peoples Republic
2014;12;22;153;6;1;0;2;3;23;153;0;6;0;0;Tehrik-i-Taliban Pakistan (TTP)
2014;12;22;92;6;1;0;3;20;0;92;0;6;0;0;National Democratic Front of Bodoland (NDFB)
2014;12;22;92;6;1;0;3;20;0;92;0;6;0;0;National Democratic Front of Bodoland (NDFB)
2014;12;22;97;10;0;0;2;4;34;97;0;9;0;0;Palestinian Extremists
2014;12;22;147;11;1;0;3;19;99;147;1;6;0;0;Boko Haram
2014;12;22;147;11;1;0;3;14;74;147;1;6;0;0;Boko Haram
2014;12;22;147;11;1;0;2;2;21;147;0;6;0;0;Boko Haram
2014;11;27;92;6;1;0;6;14;68;92;0;5;0;0;National Democratic Front of Bodoland (NDFB)
2014;12;22;92;6;1;0;7;3;22;92;1;8;0;0;Communist Party of India - Maoist (CPI-Maoist)
2014;12;22;92;6;1;0;7;1;2;92;1;13;0;0;Maoists
2014;12;22;92;6;1;0;7;1;2;92;1;13;0;0;Maoists
2014;12;22;92;6;1;0;7;3;22;92;1;8;0;0;Maoists
2014;12;20;228;10;1;0;6;14;70;228;0;13;0;0;Houthi extremists (Ansar Allah)
2014;12;22;160;5;1;0;7;14;73;160;0;8;0;0;New Peoples Army (NPA)
2014;12;22;160;5;1;0;2;4;34;160;0;5;0;0;New Peoples Army (NPA)
2015;1;1;28;9;1;0;2;15;85;28;0;9;0;0;Muslim extremists
2014;12;23;228;10;1;0;3;8;48;228;0;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;23;228;10;1;0;3;14;74;228;0;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;23;228;10;1;0;3;10;53;228;0;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;23;228;10;1;0;3;20;0;228;0;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;23;182;11;1;0;6;4;34;182;0;5;0;0;Al-Shabaab
2014;12;23;113;10;1;0;6;14;69;60;0;13;0;0;Ansar al-Sharia (Libya)
2014;12;23;153;6;1;0;2;1;7;153;0;5;0;0;Baloch Liberation Front (BLF)
2014;12;23;153;6;1;0;2;1;7;153;0;5;0;0;Baloch Liberation Front (BLF)
2014;12;23;228;10;1;0;6;14;67;228;0;5;0;0;Houthi extremists (Ansar Allah)
2014;12;23;95;10;1;0;3;14;67;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;23;95;10;1;0;3;4;29;95;0;6;0;0;Military Council of the Tribal Revolutionaries (MCTR)
2014;12;23;95;10;0;1;3;19;103;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;23;92;6;1;0;2;14;71;92;0;5;0;0;National Democratic Front of Bodoland (NDFB)
2014;12;23;92;6;1;0;2;14;71;92;0;5;0;0;National Democratic Front of Bodoland (NDFB)
2014;12;23;92;6;1;0;2;14;71;92;0;5;0;0;National Democratic Front of Bodoland (NDFB)
2014;12;23;92;6;1;0;2;14;71;92;0;5;0;0;National Democratic Front of Bodoland (NDFB)
2014;12;23;92;6;1;0;2;14;71;92;0;5;0;0;National Democratic Front of Bodoland (NDFB)
2014;12;23;60;10;1;0;6;21;106;60;0;6;0;0;Sinai Province of the Islamic State
2014;12;23;4;6;0;1;3;3;22;4;0;6;0;0;Taliban
2014;12;23;160;5;0;0;3;20;0;160;0;6;0;0;Abu Sayyaf Group (ASG)
2014;12;23;228;10;1;0;3;14;79;228;0;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;23;98;8;1;0;7;19;100;98;0;8;0;0;Anarchists
2014;12;23;92;6;1;0;3;4;39;92;0;6;0;0;Peoples Liberation Army (India)
2014;12;23;160;5;0;0;3;20;0;160;0;6;0;0;New Peoples Army (NPA)
2014;12;23;213;11;1;0;1;15;85;213;0;5;0;0;Allied Democratic Forces (ADF)
2014;12;23;60;10;1;0;6;14;77;60;0;5;0;0;Sinai Province of the Islamic State
2014;12;22;123;11;1;0;2;14;75;123;0;5;0;0;Azawad National Liberation Movement (MNLA)
2014;12;23;60;10;1;0;6;2;15;60;0;5;0;0;Sinai Province of the Islamic State
2014;12;24;113;10;1;0;3;4;27;113;0;6;0;0;Derna Mujahideen Shura Council
2014;12;24;200;10;1;0;6;4;31;102;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;24;113;10;1;0;3;3;25;113;0;6;0;0;Muslim extremists
2014;12;24;153;6;1;0;3;1;2;153;0;6;0;0;Baloch Liberation Army (BLA)
2014;12;24;95;10;1;1;3;17;94;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;24;95;10;1;0;3;14;75;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;24;95;10;1;0;9;4;36;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;24;92;6;1;0;2;14;75;92;0;5;0;0;National Democratic Front of Bodoland (NDFB)
2014;12;24;186;6;1;0;7;14;84;186;0;8;0;0;Tamil Makkal Viduthalai Pulikal (TMVP)
2014;12;24;4;6;1;0;3;3;25;4;0;6;0;0;Taliban
2014;12;24;92;6;1;0;3;4;27;92;0;6;0;0;Peoples Liberation Army (India)
2014;12;24;4;6;1;0;2;3;24;4;0;5;0;0;Taliban
2014;12;24;160;5;1;0;6;3;26;160;0;5;0;0;New Peoples Army (NPA)
2014;12;24;95;10;1;0;3;14;74;95;1;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;24;95;10;1;0;3;14;75;95;0;2;0;0;Al-Naqshabandiya Army
2014;12;24;4;6;1;0;3;3;23;4;0;6;0;0;Taliban
2014;12;24;4;6;1;0;3;4;29;4;0;6;0;0;Taliban
2014;12;24;4;6;1;0;2;3;22;4;0;5;0;0;Taliban
2014;12;24;4;6;1;0;2;8;48;4;0;5;0;0;Taliban
2014;12;24;147;11;0;1;3;4;36;147;1;6;0;0;Boko Haram
2014;12;24;92;6;1;0;2;3;23;92;0;5;0;0;Communist Party of India - Maoist (CPI-Maoist)
2014;12;24;214;9;1;0;3;14;75;214;0;6;0;0;Luhansk Peoples Republic
2014;12;24;155;10;1;0;2;4;34;97;0;5;0;0;Hamas (Islamic Resistance Movement)
2014;12;24;60;10;1;0;3;4;36;60;0;6;0;0;Sinai Province of the Islamic State
2014;12;25;182;11;1;0;2;4;27;422;0;5;0;0;Al-Shabaab
2014;12;25;113;10;1;0;2;4;34;113;0;6;0;0;Ansar al-Sharia (Libya)
2014;12;25;113;10;1;0;3;21;108;113;0;6;0;0;Muslim extremists
2014;12;25;95;10;1;0;9;4;29;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;25;60;10;1;0;3;4;35;60;0;6;0;0;Sinai Province of the Islamic State
2014;12;25;4;6;1;0;3;4;35;4;0;6;0;0;Taliban
2014;12;25;153;6;1;0;2;14;68;153;0;5;0;0;Tehrik-i-Taliban Pakistan (TTP)
2014;12;25;155;10;1;0;2;14;73;97;0;8;0;0;Palestinian Extremists
2014;12;25;229;11;1;0;2;14;67;229;0;9;0;0;Allied Democratic Forces (ADF)
2014;12;24;123;11;1;0;2;14;75;123;0;5;0;0;Arab Movement of Azawad (MAA)
2014;12;26;4;6;1;0;3;2;20;4;0;6;0;0;Taliban
2014;12;26;182;11;1;0;2;4;34;182;0;5;0;0;Al-Shabaab
2014;12;26;95;10;1;0;1;3;25;95;0;5;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;26;95;10;1;0;3;14;75;95;0;6;0;0;Al-Naqshabandiya Army
2014;12;26;92;6;1;0;3;3;23;92;0;6;0;0;National Democratic Front of Bodoland (NDFB)
2014;12;26;229;11;1;0;9;14;67;229;0;13;0;0;Allied Democratic Forces (ADF)
2014;12;26;4;6;1;0;7;14;75;4;0;8;0;0;Taliban
2014;12;26;4;6;1;0;9;3;24;4;0;13;0;0;Taliban
2014;12;26;160;5;0;0;3;20;0;160;0;6;0;0;New Peoples Army (NPA)
2014;12;26;37;11;1;0;7;14;75;37;0;8;0;0;Boko Haram
2014;12;26;37;11;1;0;9;4;34;37;0;13;0;0;Boko Haram
2014;12;26;160;5;1;0;2;14;73;160;1;5;0;0;Bangsamoro Islamic Freedom Movement (BIFM)
2014;12;26;95;10;1;1;3;4;34;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;26;4;6;1;0;3;14;67;4;0;6;0;0;Taliban
2014;12;27;113;10;1;0;3;2;21;113;0;6;0;0;Tripoli Province of the Islamic State
2014;12;27;200;10;0;0;9;4;36;200;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;25;228;10;1;0;6;2;20;228;1;5;0;0;Houthi extremists (Ansar Allah)
2014;12;27;228;10;1;0;3;4;29;228;0;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;27;182;11;1;0;2;19;99;182;0;5;0;0;Al-Shabaab
2014;12;27;4;6;1;0;3;4;37;422;0;6;0;0;Taliban
2014;12;27;4;6;1;0;3;14;78;4;0;6;0;0;Taliban
2014;12;27;147;11;1;0;2;1;7;147;1;5;0;0;Fulani extremists
2014;12;27;4;6;1;0;2;2;18;4;0;5;0;0;Taliban
2014;12;27;160;5;0;0;3;4;35;160;0;6;0;0;Abu Sayyaf Group (ASG)
2014;12;27;228;10;1;0;6;15;85;228;1;13;0;0;Houthi extremists (Ansar Allah)
2014;12;28;228;10;0;0;1;4;34;228;0;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2014;12;28;4;6;1;0;6;12;61;4;0;5;0;0;Taliban
2014;12;28;113;10;1;0;9;21;108;113;0;13;0;0;Muslim extremists
2014;12;28;200;10;1;1;3;14;84;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;28;228;10;1;0;6;14;68;228;0;5;0;0;Houthi extremists (Ansar Allah)
2014;12;28;113;10;1;0;9;4;34;113;0;13;0;0;Derna Mujahideen Shura Council
2014;12;28;113;10;1;0;6;14;69;60;0;13;0;0;Tripoli Province of the Islamic State
2014;12;28;95;10;1;0;1;4;34;94;0;5;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;28;92;6;1;0;3;1;2;92;0;6;0;0;Students Islamic Movement of India (SIMI)
2014;12;28;4;6;1;0;3;15;87;4;0;6;0;0;Taliban
2014;12;28;4;6;1;0;2;4;27;4;0;5;0;0;Taliban
2014;12;28;4;6;1;1;3;3;23;4;0;6;0;0;Taliban
2014;12;28;4;6;1;0;6;1;12;4;0;8;0;0;Taliban
2014;12;28;4;6;0;1;3;3;24;4;0;6;0;0;Taliban
2014;12;28;4;6;1;0;9;3;25;4;0;13;0;0;Taliban
2014;12;28;4;6;0;0;3;20;0;0;0;6;0;0;Taliban
2014;12;28;37;11;1;0;2;4;27;37;0;5;0;0;Boko Haram
2014;12;28;19;6;1;0;7;3;25;19;0;8;0;0;Pro Hartal Activists
2014;12;28;19;6;0;0;7;20;0;19;0;8;0;0;Pro Hartal Activists
2014;12;28;200;10;1;1;3;17;94;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2014;12;28;213;11;1;0;1;15;85;213;0;5;0;0;Allied Democratic Forces (ADF)
2014;12;28;45;3;1;0;2;3;24;45;0;5;0;0;National Liberation Army of Colombia (ELN)
2014;12;28;4;6;1;0;3;3;22;4;0;6;0;0;Taliban
2014;12;28;214;9;1;0;3;14;75;214;0;6;0;0;Donetsk Peoples Republic
2014;12;28;214;9;1;0;3;14;75;214;0;6;0;0;Donetsk Peoples Republic
2014;12;29;37;11;1;0;9;14;75;37;0;13;0;0;Boko Haram
2014;12;29;37;11;1;0;9;14;75;37;0;13;0;0;Boko Haram
