iyear;imonth;iday;country;region;success;suicide;attacktype1;targtype1;guncertain1;weaptype1;gname
2016;3;12;95;10;1;0;3;14;0;6;Islamic State
2016;3;12;95;10;1;0;9;1;0;13;Islamic State
2016;3;12;95;10;1;0;9;1;0;13;Islamic State
2016;3;12;182;11;1;0;6;14;0;13;Al-Shabaab
2016;3;12;182;11;0;0;9;4;0;13;Al-Shabaab
2016;3;12;95;10;0;0;9;4;0;13;Islamic State
2016;3;12;95;10;0;0;3;3;0;6;Islamic State
2016;3;12;95;10;1;1;3;4;0;6;Islamic State
2016;3;12;37;11;1;1;3;20;0;6;Boko Haram
2016;3;12;147;11;1;0;7;12;0;8;Boko Haram
2016;3;12;182;11;1;0;3;4;0;6;Al-Shabaab
2016;3;12;228;10;1;0;2;3;0;5;Al-Qaida
2016;3;13;99;11;1;0;2;14;0;6;Al-Qaida
2016;3;13;95;10;1;0;2;1;0;5;Islamic State
2016;3;13;95;10;1;0;2;1;0;5;Islamic State
2016;3;13;182;11;1;0;3;4;0;6;Al-Shabaab
2016;3;13;182;11;0;0;3;20;0;6;Al-Shabaab
2016;3;13;153;6;1;0;3;4;0;6;Al-Qaida
2016;3;13;153;6;1;0;3;4;0;6;Al-Qaida
2016;3;13;95;10;1;0;2;4;0;5;Islamic State
2016;3;13;182;11;1;0;3;4;0;6;Al-Shabaab
2016;3;14;147;11;1;0;3;14;0;6;Boko Haram
2016;3;14;95;10;1;1;3;4;0;6;Islamic State
2016;3;14;95;10;1;1;3;4;0;6;Islamic State
2016;3;14;95;10;1;1;3;4;0;6;Islamic State
2016;3;14;95;10;1;0;9;4;0;13;Islamic State
2016;3;14;19;6;1;0;2;15;1;9;Islamic State
2016;3;14;147;11;1;0;3;17;0;6;Boko Haram
2016;3;14;147;11;1;0;2;14;0;5;Boko Haram
2016;3;15;95;10;1;0;9;15;0;13;Islamic State
2016;3;15;95;10;0;1;3;4;0;6;Islamic State
2016;3;15;95;10;0;1;3;4;0;6;Islamic State
2016;3;15;182;11;1;0;2;14;0;6;Al-Shabaab
2016;3;16;182;11;1;0;2;14;0;6;Al-Shabaab
2016;3;15;182;11;1;0;6;12;0;5;Al-Shabaab
2016;3;15;147;11;1;0;3;4;0;6;Boko Haram
2016;3;16;147;11;1;1;3;15;0;6;Boko Haram
2016;3;16;153;6;1;0;3;2;0;6;Lashkar-e
2016;3;16;146;11;1;1;3;4;0;6;Boko Haram
2016;3;16;146;11;1;0;2;3;0;5;Al-Qaida
2016;3;16;95;10;1;0;3;4;0;6;Islamic State
2016;3;16;182;11;1;0;2;4;0;6;Al-Shabaab
2016;3;16;95;10;1;0;3;14;0;6;Islamic State
2016;3;16;182;11;1;0;3;4;1;6;Al-Shabaab
2016;3;17;182;11;1;0;2;4;0;5;Al-Shabaab
2016;3;17;228;10;1;0;6;14;0;5;Al-Qaida
2016;3;18;95;10;1;0;3;19;0;6;Islamic State
2016;3;18;6;10;1;0;3;21;0;6;Al-Qaida
2016;3;18;182;11;1;0;2;14;0;5;Al-Shabaab
2016;3;18;182;11;0;0;1;2;0;5;Al-Shabaab
2016;3;19;95;10;1;0;3;4;0;6;Islamic State
2016;3;19;209;10;1;1;3;14;0;6;Islamic State
2016;3;19;95;10;1;0;3;1;0;6;Islamic State
2016;3;19;182;11;1;0;3;4;0;6;Al-Shabaab
2016;3;19;147;11;0;1;3;20;0;6;Boko Haram
2016;3;19;228;10;1;0;9;17;0;13;Islamic State
2016;3;20;95;10;1;1;3;2;0;6;Islamic State
2016;3;20;95;10;0;0;9;4;0;13;Islamic State
2016;3;20;182;11;1;0;2;4;0;5;Al-Shabaab
2016;3;20;182;11;0;0;3;2;0;6;Al-Shabaab
2016;3;21;200;10;1;0;9;14;0;13;Islamic State
2016;3;21;228;10;1;0;3;2;1;6;Al-Qaida
2016;3;21;123;11;0;0;2;7;0;5;Al-Qaida
2016;3;21;95;10;1;1;3;4;0;6;Islamic State
2016;3;21;95;10;0;1;3;4;0;6;Islamic State
2016;3;21;95;10;1;1;3;4;0;6;Islamic State
2016;3;21;95;10;0;1;3;20;0;6;Islamic State
2016;3;21;95;10;1;0;2;17;0;5;Islamic State
2016;3;22;21;8;1;1;3;6;0;6;Islamic State
2016;3;22;21;8;1;1;3;19;0;6;Islamic State
2016;3;21;95;10;0;1;3;4;0;6;Islamic State
2016;3;21;95;10;0;1;3;4;0;6;Islamic State
2016;3;21;95;10;1;1;3;4;0;6;Islamic State
2016;3;22;95;10;1;0;3;4;0;6;Islamic State
2016;3;22;209;10;0;1;3;14;0;6;Islamic State
2016;3;22;19;6;1;0;3;14;1;6;Islamic State
2016;3;23;95;10;1;1;3;4;0;6;Islamic State
2016;3;23;95;10;1;0;3;17;0;6;Islamic State
2016;3;23;95;10;1;0;6;14;0;12;Islamic State
2016;3;23;95;10;0;1;3;14;0;6;Islamic State
2016;3;23;147;11;1;0;6;14;0;5;Boko Haram
2016;3;24;95;10;0;0;1;4;0;6;Islamic State
2016;3;25;95;10;1;0;3;4;0;6;Islamic State
2016;3;25;37;11;0;1;3;20;1;6;Boko Haram
2016;3;25;95;10;1;1;3;2;0;6;Islamic State
2016;3;25;229;11;1;0;9;14;0;13;Lords Resistance Army (LRA)
2016;3;25;229;11;1;0;9;14;0;13;Lords Resistance Army (LRA)
2016;3;25;147;11;1;1;3;20;0;6;Boko Haram
2016;3;26;95;10;1;0;9;14;0;13;Islamic State
2016;3;26;95;10;1;0;3;14;0;6;Islamic State
2016;3;26;95;10;1;1;3;4;0;6;Islamic State
2016;3;26;229;11;1;0;7;14;0;13;Lords Resistance Army (LRA)
2016;3;26;229;11;1;0;7;14;0;13;Lords Resistance Army (LRA)
2016;3;27;95;10;1;0;9;14;0;13;Islamic State
2016;3;27;95;10;0;0;9;1;0;13;Islamic State
2016;3;27;95;10;0;0;9;1;0;13;Islamic State
2016;3;27;182;11;1;0;2;14;0;5;Al-Shabaab
2016;3;28;182;11;1;0;6;14;0;5;Al-Shabaab
2016;3;28;95;10;1;0;6;10;0;9;Islamic State
2016;3;29;95;10;1;1;3;1;0;6;Islamic State
2016;3;29;95;10;1;0;3;17;0;6;Islamic State
2016;3;29;182;11;1;0;2;3;0;5;Al-Shabaab
2016;3;29;95;10;1;0;9;14;0;13;Islamic State
2016;3;29;182;11;1;0;3;14;0;6;Al-Shabaab
2016;3;30;182;11;1;0;2;19;1;5;Al-Shabaab
2016;3;30;95;10;1;0;9;14;0;13;Islamic State
2016;3;30;95;10;1;0;9;14;0;13;Islamic State
2016;3;30;95;10;0;1;3;4;0;6;Islamic State
2016;3;30;182;11;1;0;6;14;0;13;Al-Shabaab
2016;3;30;146;11;1;0;9;4;0;13;Boko Haram
2016;3;31;182;11;1;1;1;2;0;6;Al-Shabaab
2016;3;31;95;10;1;0;6;14;0;13;Islamic State
2016;3;31;95;10;1;1;3;3;0;6;Islamic State
2016;3;31;95;10;0;0;2;14;0;5;Islamic State
2016;3;31;182;11;1;0;3;15;1;6;Al-Shabaab
2016;3;31;156;2;1;0;2;3;0;6;Revolutionary Armed Forces of Colombia (FARC)
2016;4;1;95;10;1;1;3;4;0;6;Islamic State
2016;4;1;95;10;0;1;3;4;0;6;Islamic State
2016;4;1;95;10;0;1;3;4;0;6;Islamic State
2016;4;1;182;11;1;0;2;4;0;6;Al-Shabaab
2016;4;1;95;10;1;0;9;4;0;13;Islamic State
2016;4;1;95;10;1;0;2;4;0;5;Islamic State
2016;4;2;95;10;1;1;3;17;0;6;Islamic State
2016;4;2;95;10;0;1;3;20;0;6;Islamic State
2016;4;2;147;11;1;0;9;14;0;13;Boko Haram
2016;4;2;147;11;1;0;9;14;0;13;Boko Haram
2016;4;2;182;11;1;0;2;2;0;5;Al-Shabaab
2016;4;3;95;10;1;0;3;3;0;6;Islamic State
2016;4;3;95;10;1;0;3;14;0;6;Islamic State
2016;4;2;200;10;1;0;6;14;0;13;Islamic State
2016;4;3;200;10;1;0;6;14;0;13;Islamic State
2016;4;3;182;11;1;0;3;2;0;6;Al-Shabaab
2016;4;3;182;11;1;0;3;2;0;6;Al-Shabaab
2016;4;3;182;11;1;0;3;2;0;6;Al-Shabaab
2016;4;4;95;10;1;1;3;14;0;6;Islamic State
2016;4;4;95;10;1;0;3;4;0;6;Islamic State
2016;4;4;95;10;1;1;3;1;0;6;Islamic State
2016;4;4;147;11;1;0;2;14;0;5;Boko Haram
2016;4;4;95;10;1;1;3;4;0;6;Islamic State
2016;4;4;95;10;1;1;3;4;0;6;Islamic State
2016;4;4;95;10;1;1;3;17;0;6;Islamic State
2016;4;4;95;10;1;1;3;2;0;6;Islamic State
2016;4;4;95;10;1;0;9;17;0;13;Islamic State
2016;4;4;95;10;1;0;9;17;0;13;Islamic State
2016;4;4;95;10;1;0;3;14;0;6;Islamic State
2016;4;4;95;10;0;1;3;4;0;6;Islamic State
2016;4;4;95;10;1;0;6;14;0;13;Islamic State
2016;4;4;200;10;1;1;3;20;0;6;Islamic State
2016;4;4;200;10;1;0;3;14;0;6;Islamic State
2016;4;4;200;10;1;0;3;14;0;6;Islamic State
2016;4;5;146;11;1;1;3;19;0;6;Boko Haram
2016;4;5;182;11;0;0;1;2;0;5;Al-Shabaab
2016;4;5;182;11;0;0;9;4;0;13;Al-Shabaab
2016;4;5;182;11;0;0;1;4;0;5;Al-Shabaab
2016;4;5;200;10;1;1;3;4;0;6;Islamic State
2016;4;5;200;10;0;0;9;4;0;13;Islamic State
2016;4;5;209;10;1;0;3;4;0;6;Islamic State
2016;4;4;209;10;0;1;3;20;0;6;Islamic State
2016;4;6;95;10;1;0;6;14;0;9;Islamic State
2016;4;6;182;11;1;0;6;14;0;9;Al-Shabaab
2016;4;6;19;6;1;0;2;10;1;5;Al-Qaida
2016;4;7;182;11;1;0;3;14;0;6;Al-Shabaab
2016;4;7;182;11;1;0;3;14;0;6;Al-Shabaab
2016;4;7;95;10;1;0;3;17;0;6;Islamic State
2016;4;7;95;10;1;1;3;14;0;6;Islamic State
2016;4;7;209;10;1;0;3;13;0;6;Islamic State
2016;4;7;209;10;1;0;3;14;0;6;Islamic State
2016;4;7;147;11;1;0;2;14;0;5;Boko Haram
2016;4;7;147;11;1;0;2;14;0;5;Boko Haram
2016;4;6;200;10;1;0;6;1;0;13;Islamic State
2016;4;7;182;11;1;0;3;4;0;6;Al-Shabaab
2016;4;8;147;11;1;1;3;20;0;6;Boko Haram
2016;4;8;147;11;1;1;3;20;0;6;Boko Haram
2016;4;8;153;6;1;0;2;14;0;5;Lashkar-e
2016;4;8;182;11;1;0;2;4;0;6;Al-Shabaab
2016;4;9;95;10;0;1;3;20;0;6;Islamic State
2016;4;9;95;10;1;0;3;14;0;6;Islamic State
2016;4;9;95;10;1;0;9;4;0;13;Islamic State
2016;4;9;182;11;1;0;3;1;0;6;Al-Shabaab
2016;4;9;95;10;0;0;2;14;0;5;Islamic State
2016;4;9;95;10;1;0;3;4;0;6;Islamic State
2016;4;9;228;10;1;0;6;4;1;5;Al-Qaida
2016;4;9;95;10;1;1;3;4;0;6;Islamic State
2016;4;10;95;10;1;0;3;17;0;6;Islamic State
2016;4;10;95;10;1;1;3;13;0;6;Islamic State
2016;4;10;95;10;1;0;3;13;0;6;Islamic State
2016;4;10;95;10;0;0;9;14;0;13;Islamic State
2016;4;10;209;10;1;0;1;10;0;5;Islamic State
2016;4;10;95;10;1;1;3;17;0;6;Islamic State
2016;4;10;95;10;1;0;3;3;0;6;Islamic State
2016;4;10;104;11;1;0;2;3;0;5;Al-Shabaab
2016;4;11;95;10;0;1;3;20;0;6;Islamic State
2016;4;11;182;11;1;1;3;2;0;6;Al-Shabaab
2016;4;11;209;10;1;0;3;14;0;6;Islamic State
2016;4;11;95;10;1;0;3;14;0;6;Islamic State
2016;4;11;95;10;1;0;6;1;0;13;Islamic State
2016;4;11;95;10;1;0;3;4;0;6;Islamic State
2016;4;12;95;10;0;1;3;20;0;6;Islamic State
2016;4;12;209;10;1;0;3;1;0;6;Islamic State
2016;4;13;95;10;1;0;6;2;0;13;Islamic State
2016;4;13;95;10;1;0;3;14;0;6;Islamic State
2016;4;13;182;11;1;0;3;4;0;6;Al-Shabaab
2016;4;13;200;10;1;0;7;1;0;8;Islamic State
2016;4;13;200;10;1;0;6;13;0;9;Islamic State
2016;4;13;95;10;1;0;7;14;0;13;Islamic State
2016;4;14;182;11;0;0;1;2;0;6;Al-Shabaab
2016;4;14;95;10;1;0;3;4;0;6;Islamic State
2016;4;14;200;10;1;0;3;4;0;6;Islamic State
2016;4;13;209;10;1;0;3;14;0;6;Islamic State
2016;4;14;200;10;1;0;6;13;0;8;Islamic State
2016;4;14;200;10;1;0;6;13;0;8;Islamic State
2016;4;14;200;10;1;0;6;13;0;8;Islamic State
2016;4;15;95;10;1;0;6;17;0;13;Islamic State
2016;4;15;182;11;1;0;9;4;0;13;Al-Shabaab
2016;4;15;147;11;0;0;3;4;0;6;Boko Haram
2016;4;15;200;10;1;0;3;14;0;6;Islamic State
2016;4;16;95;10;1;0;6;14;0;13;Islamic State
2016;4;16;95;10;1;0;6;14;0;13;Islamic State
2016;4;16;95;10;1;0;6;14;0;13;Islamic State
2016;4;16;95;10;1;0;6;14;0;13;Islamic State
2016;4;16;95;10;0;1;3;21;0;6;Islamic State
2016;4;17;95;10;0;0;9;1;0;13;Islamic State
2016;4;17;95;10;1;1;3;4;0;6;Islamic State
2016;4;17;41;11;0;0;9;14;0;13;Lords Resistance Army (LRA)
2016;4;17;41;11;1;0;2;7;0;5;Lords Resistance Army (LRA)
2016;4;18;95;10;0;0;1;17;0;5;Islamic State
2016;4;18;182;11;1;0;3;2;0;6;Al-Shabaab
2016;4;18;37;11;1;0;7;4;0;8;Boko Haram
2016;4;18;95;10;1;1;3;17;0;6;Islamic State
2016;4;18;95;10;1;0;9;4;0;13;Islamic State
2016;4;18;95;10;1;0;3;4;0;2;Islamic State
2016;4;18;147;11;1;1;3;4;0;6;Boko Haram
2016;4;18;209;10;0;0;3;1;0;6;Islamic State
2016;4;18;209;10;0;0;3;1;0;6;Islamic State
2016;4;18;209;10;1;0;3;14;0;6;Islamic State
2016;4;18;209;10;1;0;3;13;0;6;Islamic State
2016;4;19;95;10;1;0;3;4;0;6;Islamic State
2016;4;19;147;11;0;0;1;4;0;5;Boko Haram
2016;4;19;147;11;1;0;2;14;0;5;Boko Haram
2016;4;19;182;11;1;0;6;14;0;13;Al-Shabaab
2016;4;19;209;10;1;0;3;14;0;6;Islamic State
2016;4;19;209;10;1;0;3;15;0;6;Islamic State
2016;4;19;209;10;1;0;3;14;0;6;Islamic State
2016;4;20;147;11;1;1;3;13;0;6;Boko Haram
2016;4;20;229;11;1;0;6;1;0;13;Lords Resistance Army (LRA)
2016;4;21;182;11;1;0;3;4;0;6;Al-Shabaab
2016;4;21;95;10;1;0;2;3;0;5;Islamic State
2016;4;21;95;10;0;0;3;8;0;6;Islamic State
2016;4;21;95;10;1;0;6;14;0;13;Islamic State
2016;4;21;182;11;1;0;6;14;0;13;Al-Shabaab
2016;4;21;229;11;1;0;6;14;0;13;Lords Resistance Army (LRA)
2016;4;22;95;10;1;1;3;15;0;6;Islamic State
2016;4;21;95;10;0;1;3;4;0;6;Islamic State
2016;4;22;209;10;1;0;3;14;0;6;Islamic State
2016;4;22;182;11;1;0;3;1;0;6;Al-Shabaab
2016;4;22;200;10;1;0;6;4;0;6;Islamic State
2016;4;23;19;6;1;0;2;8;1;9;Islamic State
2016;4;23;95;10;1;1;3;4;0;6;Islamic State
2016;4;23;95;10;1;0;6;14;0;13;Islamic State
2016;4;23;147;11;1;1;3;14;0;6;Boko Haram
2016;4;23;182;11;1;0;3;1;0;6;Al-Shabaab
2016;4;24;95;10;1;0;9;14;0;13;Islamic State
2016;4;24;95;10;1;1;3;4;0;6;Islamic State
2016;4;24;209;10;1;0;3;14;0;6;Islamic State
2016;4;24;209;10;1;0;3;14;0;6;Islamic State
2016;4;24;209;10;1;0;3;15;0;6;Islamic State
2016;4;24;147;11;1;0;6;14;0;13;Boko Haram
2016;4;24;228;10;1;0;3;4;0;6;Al-Qaida
2016;4;25;19;6;1;0;1;14;0;9;Al-Qaida
2016;4;25;95;10;0;1;3;4;0;6;Islamic State
2016;4;25;95;10;1;0;9;14;0;13;Islamic State
2016;4;25;95;10;1;0;3;15;0;6;Islamic State
2016;4;25;200;10;1;1;3;4;0;6;Islamic State
2016;4;25;95;10;1;1;3;1;0;6;Islamic State
2016;4;26;182;11;0;0;1;2;0;6;Al-Shabaab
2016;4;26;182;11;1;0;2;4;0;6;Al-Shabaab
2016;4;26;182;11;1;0;2;4;0;6;Al-Shabaab
2016;4;26;228;10;1;0;2;4;0;6;Al-Qaida
2016;4;26;228;10;1;0;9;4;0;13;Al-Qaida
2016;4;26;228;10;1;0;9;4;0;13;Al-Qaida
2016;4;26;182;11;0;0;2;4;0;5;Al-Shabaab
2016;4;27;95;10;0;1;3;20;0;6;Islamic State
2016;4;27;95;10;1;0;3;14;0;6;Islamic State
2016;4;28;95;10;1;0;3;14;0;6;Islamic State
2016;4;27;95;10;1;0;3;14;0;6;Islamic State
2016;4;28;95;10;1;1;3;20;0;6;Islamic State
2016;4;28;95;10;0;1;3;4;0;6;Islamic State
2016;4;28;228;10;0;1;1;3;0;6;Al-Qaida
2016;4;28;182;11;1;0;2;4;0;5;Al-Shabaab
2016;4;28;209;10;1;0;3;4;0;6;Islamic State
2016;4;29;95;10;0;0;9;14;0;13;Islamic State
2016;4;29;95;10;0;0;9;14;0;13;Islamic State
2016;4;29;95;10;0;1;3;20;0;6;Islamic State
2016;4;29;95;10;1;0;3;4;0;6;Islamic State
2016;4;29;95;10;1;0;3;4;0;6;Islamic State
2016;4;29;95;10;1;0;3;4;0;6;Islamic State
2016;4;29;95;10;1;0;3;4;0;6;Islamic State
2016;4;29;95;10;1;0;9;3;0;13;Islamic State
2016;4;28;37;11;1;0;6;14;0;13;Boko Haram
2016;4;30;95;10;1;1;3;14;0;6;Islamic State
2016;4;30;95;10;0;0;9;14;0;13;Islamic State
2016;4;30;95;10;1;0;3;4;0;2;Islamic State
2016;4;30;19;6;1;0;6;14;1;9;Islamic State
2016;4;30;200;10;1;1;3;3;0;6;Islamic State
2016;5;1;95;10;0;1;3;4;0;6;Islamic State
2016;5;1;95;10;1;1;3;19;0;6;Islamic State
2016;5;1;228;10;0;1;1;2;0;6;Al-Qaida
2016;5;1;209;10;1;1;3;3;0;6;Islamic State
2016;5;1;182;11;1;1;3;4;0;6;Al-Shabaab
2016;5;1;182;11;1;0;3;14;0;6;Al-Shabaab
2016;5;1;182;11;1;0;3;4;0;6;Al-Shabaab
2016;5;1;209;10;1;0;3;14;0;6;Islamic State
2016;5;1;209;10;1;0;3;14;0;6;Islamic State
2016;5;1;209;10;1;0;3;14;0;6;Islamic State
2016;5;1;95;10;1;1;3;2;0;6;Islamic State
2016;5;2;95;10;1;0;3;14;0;6;Islamic State
2016;5;2;95;10;1;0;3;17;0;2;Islamic State
2016;5;2;95;10;1;0;2;14;0;5;Islamic State
2016;5;2;182;11;1;0;3;4;0;6;Al-Shabaab
2016;5;2;200;10;1;1;3;4;0;6;Islamic State
2016;5;2;209;10;1;0;3;14;0;6;Islamic State
2016;5;2;209;10;1;0;3;14;0;6;Islamic State
2016;5;2;37;11;1;1;3;20;0;6;Boko Haram
2016;5;3;95;10;1;1;3;14;0;6;Islamic State
2016;5;3;95;10;0;0;9;4;0;13;Islamic State
2016;5;3;95;10;0;0;9;4;0;13;Islamic State
2016;5;3;95;10;0;0;9;4;0;13;Islamic State
2016;5;3;95;10;1;0;3;14;0;6;Islamic State
2016;5;3;147;11;1;0;2;1;0;8;Boko Haram
2016;5;2;182;11;1;0;3;4;0;6;Al-Shabaab
2016;5;4;95;10;1;0;3;17;0;6;Islamic State
2016;5;4;95;10;1;0;3;17;0;6;Islamic State
2016;5;4;95;10;1;0;3;14;0;6;Islamic State
2016;5;4;95;10;0;0;3;14;0;6;Islamic State
2016;5;3;95;10;1;0;1;2;0;5;Islamic State
2016;5;5;95;10;0;1;3;14;0;6;Islamic State
2016;5;5;95;10;1;0;3;17;0;6;Islamic State
2016;5;5;200;10;1;0;3;14;0;6;Islamic State
2016;5;5;200;10;1;1;3;14;0;6;Islamic State
2016;5;5;209;10;1;0;3;14;0;6;Islamic State
2016;5;5;209;10;1;0;3;14;0;6;Islamic State
2016;5;5;209;10;1;0;3;14;0;6;Islamic State
2016;5;6;95;10;1;1;3;4;0;6;Islamic State
2016;5;6;95;10;1;0;3;14;0;6;Islamic State
2016;5;6;95;10;1;0;9;4;0;13;Islamic State
2016;5;6;200;10;1;0;6;14;0;9;Islamic State
2016;5;6;182;11;0;0;1;2;0;5;Al-Shabaab
2016;5;6;182;11;0;0;9;4;0;13;Al-Shabaab
2016;5;6;182;11;1;0;3;4;0;6;Al-Shabaab
2016;5;6;19;6;1;0;1;15;1;9;Islamic State
2016;5;6;209;10;1;0;2;10;1;5;Islamic State
2016;5;7;95;10;0;0;3;14;0;6;Islamic State
2016;5;7;95;10;0;0;9;17;0;13;Islamic State
2016;5;7;95;10;0;0;3;14;0;6;Islamic State
2016;5;7;95;10;1;0;3;14;0;6;Islamic State
2016;5;7;182;11;1;0;2;4;0;6;Al-Shabaab
2016;5;7;45;3;1;0;2;4;0;5;Revolutionary Armed Forces of Colombia (FARC)
2016;5;8;95;10;1;1;3;14;0;6;Islamic State
2016;5;8;95;10;1;0;3;14;0;2;Islamic State
2016;5;8;95;10;0;1;3;4;0;6;Islamic State
2016;5;8;95;10;1;1;3;4;0;6;Islamic State
2016;5;8;147;11;1;0;3;13;0;6;Boko Haram
2016;5;9;95;10;1;1;3;14;0;6;Islamic State
2016;5;9;182;11;1;1;3;3;0;6;Al-Shabaab
2016;5;9;37;11;1;1;3;20;0;6;Boko Haram
2016;5;9;95;10;1;0;6;14;0;13;Islamic State
2016;5;10;95;10;1;0;3;14;0;2;Islamic State
2016;5;10;95;10;1;0;9;14;0;13;Islamic State
2016;5;10;95;10;1;0;6;14;0;8;Islamic State
2016;5;10;95;10;0;1;3;20;0;6;Islamic State
2016;5;10;200;10;1;0;3;4;0;6;Islamic State
2016;5;10;182;11;0;0;3;20;0;6;Al-Shabaab
2016;5;11;95;10;1;0;3;3;0;6;Islamic State
2016;5;11;95;10;1;1;3;3;0;6;Islamic State
2016;5;11;95;10;1;1;3;3;0;6;Islamic State
2016;5;11;95;10;1;1;3;14;0;6;Islamic State
2016;5;11;228;10;0;1;1;4;0;6;Al-Qaida
2016;5;11;147;11;1;1;3;15;0;6;Boko Haram
2016;5;11;182;11;1;0;6;14;0;5;Al-Shabaab
2016;5;11;95;10;1;0;3;4;0;6;Islamic State
2016;5;12;95;10;1;0;2;1;0;6;Islamic State
2016;5;12;95;10;1;0;3;3;0;6;Islamic State
2016;5;12;95;10;1;1;3;3;0;6;Islamic State
2016;5;12;95;10;1;0;3;4;0;6;Islamic State
2016;5;12;95;10;1;0;3;3;0;6;Islamic State
2016;5;12;95;10;1;1;3;4;0;6;Islamic State
2016;5;12;95;10;0;1;3;4;0;6;Islamic State
2016;5;12;95;10;1;0;9;14;0;13;Islamic State
2016;5;12;95;10;1;0;9;14;0;13;Islamic State
2016;5;12;95;10;1;0;9;14;0;13;Islamic State
2016;5;12;95;10;1;1;3;3;0;6;Islamic State
2016;5;12;147;11;1;1;3;2;0;6;Boko Haram
2016;5;12;95;10;0;1;3;4;0;6;Islamic State
2016;5;12;95;10;0;1;3;4;0;6;Islamic State
2016;5;12;95;10;0;1;3;4;0;6;Islamic State
2016;5;12;95;10;0;1;3;4;0;6;Islamic State
2016;5;13;95;10;0;1;3;4;0;6;Islamic State
2016;5;13;182;11;1;0;9;1;0;13;Al-Shabaab
2016;5;13;182;11;1;0;2;4;0;5;Al-Shabaab
2016;5;13;37;11;1;0;9;14;0;13;Boko Haram
2016;5;14;95;10;1;0;6;3;0;5;Islamic State
2016;5;14;95;10;1;0;6;3;0;5;Islamic State
2016;5;14;95;10;1;0;6;14;0;13;Islamic State
2016;5;14;95;10;1;0;9;14;0;13;Islamic State
2016;5;14;95;10;1;0;3;1;0;6;Islamic State
2016;5;14;95;10;1;1;3;14;0;6;Islamic State
2016;5;14;95;10;1;1;3;3;0;6;Islamic State
2016;5;14;95;10;0;1;3;4;0;6;Islamic State
2016;5;14;95;10;0;1;3;4;0;6;Islamic State
2016;5;14;95;10;1;0;9;4;0;13;Islamic State
2016;5;14;182;11;1;0;3;3;0;6;Al-Shabaab
2016;5;13;182;11;1;0;7;9;0;13;Al-Shabaab
2016;5;14;182;11;1;0;2;4;0;5;Al-Shabaab
2016;5;14;200;10;1;0;6;1;0;13;Islamic State
2016;5;14;19;6;1;0;2;15;0;9;Islamic State
2016;5;14;147;11;1;0;2;4;0;6;Boko Haram
2016;5;14;200;10;1;1;3;17;0;6;Islamic State
2016;5;14;182;11;1;0;6;14;0;13;Al-Shabaab
2016;5;15;95;10;1;1;3;21;0;6;Islamic State
2016;5;15;182;11;1;0;2;4;0;5;Al-Shabaab
2016;5;15;182;11;1;0;3;14;1;6;Al-Shabaab
2016;5;16;95;10;1;0;3;14;0;6;Islamic State
2016;5;16;95;10;1;0;6;14;0;12;Islamic State
2016;5;16;182;11;1;0;2;4;0;6;Al-Shabaab
2016;5;16;95;10;1;0;3;14;0;6;Islamic State
2016;5;16;95;10;1;0;3;8;0;6;Islamic State
2016;5;16;200;10;1;0;3;21;0;6;Islamic State
2016;5;17;95;10;1;1;3;14;0;6;Islamic State
2016;5;17;95;10;1;0;3;14;0;6;Islamic State
2016;5;17;95;10;1;0;3;12;0;6;Islamic State
2016;5;17;95;10;1;0;3;14;0;6;Islamic State
2016;5;17;95;10;1;1;3;14;0;6;Islamic State
2016;5;17;182;11;1;0;6;14;0;9;Al-Shabaab
2016;5;18;95;10;1;0;3;14;0;6;Islamic State
2016;5;18;95;10;0;1;3;20;0;6;Islamic State
2016;5;18;95;10;1;0;6;14;0;13;Islamic State
2016;5;18;95;10;1;1;3;14;0;6;Islamic State
2016;5;18;95;10;1;0;6;14;0;2;Islamic State
2016;5;18;182;11;0;0;9;4;0;13;Al-Shabaab
2016;5;19;95;10;1;0;3;4;0;6;Islamic State
2016;5;19;95;10;1;0;3;3;0;6;Islamic State
2016;5;19;95;10;1;0;2;14;0;8;Islamic State
2016;5;19;182;11;1;1;3;1;0;6;Al-Shabaab
2016;5;20;95;10;1;0;6;14;0;13;Islamic State
2016;5;20;146;11;1;0;2;14;0;5;Boko Haram
2016;5;20;19;6;1;0;2;8;1;9;Islamic State
2016;5;20;147;11;1;0;6;14;0;6;Boko Haram
2016;5;21;95;10;1;1;3;14;0;6;Islamic State
2016;5;21;95;10;0;0;9;14;0;13;Islamic State
2016;5;21;95;10;1;0;3;4;0;6;Islamic State
2016;5;22;95;10;1;1;3;14;0;6;Islamic State
2016;5;22;95;10;1;1;3;17;0;6;Islamic State
2016;5;21;200;10;1;1;3;1;0;6;Islamic State
2016;5;21;200;10;1;1;3;1;0;6;Islamic State
2016;5;21;200;10;1;1;3;17;0;6;Islamic State
2016;5;22;95;10;1;0;2;14;0;6;Islamic State
2016;5;22;95;10;1;0;9;14;0;13;Islamic State
2016;5;23;200;10;1;1;3;19;0;6;Islamic State
2016;5;23;200;10;1;1;3;1;0;6;Islamic State
2016;5;23;200;10;1;1;3;19;0;6;Islamic State
2016;5;23;200;10;1;1;3;21;0;6;Islamic State
2016;5;23;200;10;1;1;3;1;0;6;Islamic State
2016;5;23;182;11;1;0;3;4;0;6;Al-Shabaab
2016;5;23;95;10;1;0;3;14;1;6;Islamic State
2016;5;23;95;10;1;0;6;14;0;13;Islamic State
2016;5;23;95;10;1;0;6;14;0;13;Islamic State
