iyear;imonth;iday;country;region;success;suicide;attacktype1;targtype1;guncertain1;weaptype1;gname
2012;6;23;205;5;1;0;2;3;0;5;Separatists
2012;6;23;104;11;1;0;3;3;1;6;Al-Shabaab
2012;6;23;4;6;1;0;2;3;0;5;Taliban
2012;6;23;4;6;1;1;3;3;0;6;Taliban
2012;6;23;4;6;1;0;3;4;0;6;Taliban
2012;6;23;209;10;1;0;2;2;1;6;Kurdistan Workers Party (PKK)
2012;6;23;209;10;0;0;2;4;0;5;Kurdistan Workers Party (PKK)
2012;6;23;209;10;1;0;2;4;0;6;Kurdistan Workers Party (PKK)
2012;6;23;4;6;1;0;2;14;1;5;Taliban
2012;6;24;104;11;1;0;2;1;1;6;Al-Shabaab
2012;6;24;4;6;1;0;3;3;0;6;Taliban
2012;6;24;4;6;1;0;3;3;0;6;Taliban
2012;6;24;147;11;1;0;2;3;0;5;Boko Haram
2012;6;24;4;6;1;0;3;3;0;6;Taliban
2012;6;24;153;6;1;0;6;4;0;5;Tehrik-i-Taliban Pakistan (TTP)
2012;6;24;4;6;1;0;6;3;0;13;Taliban
2012;6;25;153;6;1;0;2;4;0;5;Tehrik-i-Taliban Pakistan (TTP)
2012;6;25;209;10;0;0;3;20;1;6;Kurdistan Workers Party (PKK)
2012;6;25;160;5;1;0;7;9;0;8;New Peoples Army (NPA)
2012;6;25;92;6;1;0;2;14;0;9;Maoists
2012;6;26;153;6;1;0;6;17;0;5;Lashkar-e-Islam (Pakistan)
2012;6;25;4;6;1;0;8;8;0;2;Taliban
2012;6;25;4;6;1;0;3;3;0;6;Taliban
2012;6;25;182;11;1;0;3;4;1;6;Al-Shabaab
2012;6;25;4;6;1;0;2;4;0;5;Taliban
2012;6;25;4;6;1;0;3;2;0;6;Taliban
2012;6;26;205;5;1;0;2;14;0;5;Separatists
2012;6;26;205;5;1;0;3;4;0;6;Runda Kumpulan Kecil (RKK)
2012;6;26;4;6;1;0;3;3;0;6;Taliban
2012;6;26;147;11;1;0;3;3;1;6;Boko Haram
2012;6;26;147;11;1;0;3;3;1;6;Boko Haram
2012;6;26;147;11;1;0;3;3;1;6;Boko Haram
2012;6;26;147;11;1;0;2;3;1;5;Boko Haram
2012;6;26;147;11;1;0;2;3;1;5;Boko Haram
2012;6;25;92;6;1;0;7;1;0;8;Maoists
2012;6;25;4;6;1;0;9;14;1;13;Taliban
2012;6;26;4;6;1;0;9;3;0;13;Taliban
2012;6;26;4;6;1;0;2;4;0;5;Taliban
2012;6;26;123;11;1;0;2;14;0;5;Azawad National Liberation Movement (MNLA)
2012;6;26;182;11;1;0;2;4;0;6;Al-Shabaab
2012;6;27;78;8;1;0;2;1;0;5;International Revolutionary Front
2012;6;27;4;6;1;0;3;14;0;6;Taliban
2012;6;27;4;6;1;0;3;3;0;6;Taliban
2012;6;27;4;6;1;0;3;3;0;6;Taliban
2012;6;27;200;10;1;0;2;10;0;5;Al-Nusrah Front
2012;6;27;209;10;1;0;2;4;0;5;Kurdistan Workers Party (PKK)
2012;6;27;209;10;1;0;9;4;0;13;Kurdistan Workers Party (PKK)
2012;6;27;153;6;1;0;2;4;0;5;Tehrik-i-Taliban Pakistan (TTP)
2012;6;27;167;9;0;0;3;20;0;6;Izberbash Gang
2012;6;27;4;6;1;0;3;14;0;6;Taliban
2012;6;27;4;6;1;0;9;3;0;13;Taliban
2012;6;27;92;6;1;0;2;3;0;5;Maoists
2012;6;26;4;6;1;0;2;17;0;5;Taliban
2012;6;28;153;6;1;1;3;14;0;6;Lashkar-e-Jhangvi
2012;6;28;95;10;1;1;3;2;0;6;Al-Qaida in Iraq
2012;6;28;95;10;1;0;3;15;0;6;Al-Qaida in Iraq
2012;6;27;92;6;1;0;3;3;0;6;Communist Party of India - Maoist (CPI-Maoist)
2012;6;28;92;6;1;0;3;4;0;6;Separatists
2012;6;28;228;10;1;0;3;2;1;6;Southern Mobility Movement (Yemen)
2012;6;28;147;11;1;0;1;22;0;5;Fulani extremists
2012;6;27;182;11;1;0;2;4;0;5;Al-Shabaab
2012;6;28;4;6;0;1;3;20;1;6;Taliban
2012;6;27;92;6;1;0;2;14;1;5;Communist Party of India - Maoist (CPI-Maoist)
2012;6;29;4;6;1;1;3;2;0;6;Taliban
2012;6;29;6;10;1;1;3;3;0;6;Movement for Oneness and Jihad in West Africa (MUJAO)
2012;6;29;104;11;1;0;6;12;1;5;Al-Shabaab
2012;6;29;44;4;0;0;4;6;0;6;Uighur Separatists
2012;6;29;4;6;1;0;6;2;0;13;Taliban
2012;6;29;4;6;1;0;2;3;0;5;Taliban
2012;6;29;205;5;1;0;2;3;0;5;Separatists
2012;6;29;104;11;0;0;2;3;1;5;Al-Shabaab
2012;6;29;182;11;1;0;3;4;1;6;Al-Shabaab
2012;6;28;92;6;1;0;3;2;0;6;Communist Party of India - Maoist (CPI-Maoist)
2012;6;29;95;10;1;0;2;17;0;5;Al-Qaida in Iraq
2012;6;29;4;6;1;0;2;3;0;5;Taliban
2012;6;30;4;6;1;0;3;1;0;6;Taliban
2012;6;29;182;11;1;0;2;4;0;6;Al-Shabaab
2012;6;30;182;11;0;0;1;2;0;6;Al-Shabaab
2012;6;30;123;11;1;0;7;15;0;5;Ansar al-Dine (Mali)
2012;6;30;4;6;1;0;3;14;0;6;Taliban
2012;6;30;4;6;1;0;3;14;0;6;Taliban
2012;6;30;160;5;1;0;7;14;1;8;New Peoples Army (NPA)
2012;6;30;160;5;1;0;2;4;0;5;New Peoples Army (NPA)
2012;7;1;104;11;1;0;2;15;0;6;Al-Shabaab
2012;7;1;104;11;1;0;2;15;0;6;Al-Shabaab
2012;7;1;4;6;1;0;3;14;0;6;Taliban
2012;7;1;4;6;1;0;2;4;0;5;Taliban
2012;7;1;92;6;1;0;3;19;0;6;Lashkar-e-Taiba (LeT)
2012;7;1;182;11;1;0;2;4;0;6;Al-Shabaab
2012;7;1;228;10;1;0;3;4;1;6;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;1;4;6;1;0;7;4;0;5;Taliban
2012;7;1;92;6;1;0;6;2;1;5;Maoists
2012;7;1;95;10;1;0;3;20;0;6;Al-Qaida in Iraq
2012;7;1;153;6;0;0;2;4;0;5;Tehrik-e-Nafaz-e-Shariat-e-Mohammadi (TNSM)
2012;7;1;4;6;1;0;2;4;0;5;Taliban
2012;7;1;123;11;1;0;7;15;0;5;Ansar al-Dine (Mali)
2012;7;2;4;6;1;1;3;14;1;6;Taliban
2012;7;2;147;11;1;0;2;1;1;9;Boko Haram
2012;7;2;160;5;1;0;3;2;0;6;Partido Marxista-Leninista ng Pilipinas (PMLP)
2012;7;1;153;6;1;0;3;19;0;6;Sindh Liberation Front
2012;7;2;153;6;0;0;3;19;0;6;Sindh Liberation Front
2012;7;2;92;6;1;0;2;3;0;5;Hynniewtrep National Liberation Council (HNLC)
2012;7;2;182;11;1;0;2;4;0;6;Al-Shabaab
2012;7;2;69;8;1;0;3;14;0;6;Corsican National Liberation Front (FLNC)
2012;7;2;228;10;1;0;1;2;1;6;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;3;95;10;1;0;3;14;1;6;Al-Qaida in Iraq
2012;7;3;45;3;1;0;3;21;0;6;Revolutionary Armed Forces of Colombia (FARC)
2012;7;3;205;5;1;0;3;4;1;6;Separatists
2012;7;3;4;6;1;0;9;4;0;13;Taliban
2012;7;3;4;6;1;0;2;4;0;5;Taliban
2012;7;3;4;6;1;0;2;4;0;5;Taliban
2012;7;3;92;6;1;0;2;4;0;5;Peoples Liberation Army (India)
2012;7;3;209;10;0;0;3;4;1;6;Kurdistan Workers Party (PKK)
2012;7;2;209;10;1;0;6;2;0;5;Kurdistan Workers Party (PKK)
2012;7;3;153;6;1;0;6;14;0;5;Baloch Liberation Army (BLA)
2012;7;4;4;6;1;0;2;4;0;6;Taliban
2012;7;4;92;6;1;0;2;3;0;5;Maoists
2012;7;4;92;6;0;0;3;1;1;6;Kangleipak Communist Party (KCP)
2012;7;4;153;6;1;0;1;12;1;5;Tehrik-i-Taliban Pakistan (TTP)
2012;7;4;45;3;1;0;2;21;0;5;Revolutionary Armed Forces of Colombia (FARC)
2012;7;4;4;6;1;0;3;14;0;6;Taliban
2012;7;4;4;6;0;0;1;3;0;6;Taliban
2012;7;4;4;6;1;0;2;4;0;5;Taliban
2012;7;4;153;6;1;0;1;2;0;5;Lashkar-e-Jhangvi
2012;7;4;45;3;1;0;9;3;0;13;Revolutionary Armed Forces of Colombia (FARC)
2012;7;3;160;5;1;0;7;1;1;8;New Peoples Army (NPA)
2012;7;4;160;5;1;0;2;3;1;5;New Peoples Army (NPA)
2012;7;4;228;10;0;0;1;3;1;6;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;4;217;1;1;0;7;15;0;8;Anti-Muslim extremists
2012;7;4;92;6;1;0;2;4;0;5;Peoples Liberation Army (India)
2012;7;5;174;11;1;0;2;4;0;5;Movement of Democratic Forces of Casamance
2012;7;5;160;5;1;0;6;1;0;5;New Peoples Army (NPA)
2012;7;5;209;10;1;0;2;14;0;8;Kurdistan Workers Party (PKK)
2012;7;5;182;11;1;0;2;4;0;5;Al-Shabaab
2012;7;6;153;6;1;0;2;14;0;5;Baloch Liberation Tigers (BLT)
2012;7;6;209;10;1;0;2;4;0;5;Kurdistan Workers Party (PKK)
2012;7;6;4;6;1;0;7;8;0;5;Taliban
2012;7;7;153;6;1;0;6;1;0;5;Baloch Liberation Army (BLA)
2012;7;7;92;6;1;0;2;4;0;5;Lashkar-e-Taiba (LeT)
2012;7;5;92;6;1;0;1;2;0;5;Maoists
2012;7;7;209;10;0;0;3;20;1;6;Kurdistan Workers Party (PKK)
2012;7;7;4;6;1;0;3;2;0;6;Taliban
2012;7;7;4;6;1;0;3;2;0;6;Taliban
2012;7;7;147;11;1;0;2;14;0;5;Boko Haram
2012;7;7;147;11;1;0;2;14;0;5;Boko Haram
2012;7;7;147;11;1;0;2;14;0;5;Boko Haram
2012;7;7;147;11;1;0;2;14;0;5;Boko Haram
2012;7;7;141;6;1;0;3;1;0;6;Akhil Terai Mukti Morcha (ATMM)
2012;7;14;45;3;1;0;3;1;1;6;Revolutionary Armed Forces of Colombia (FARC)
2012;7;8;4;6;1;0;3;4;0;6;Taliban
2012;7;8;4;6;1;0;3;14;0;6;Taliban
2012;7;8;4;6;1;0;3;14;0;6;Taliban
2012;7;8;4;6;1;0;3;14;0;6;Taliban
2012;7;8;4;6;1;0;2;3;0;5;Taliban
2012;7;8;4;6;1;0;3;3;1;6;Taliban
2012;7;8;4;6;1;0;3;3;0;6;Taliban
2012;7;10;92;6;1;0;7;1;0;8;Maoists
2012;7;8;147;11;1;0;2;2;1;5;Boko Haram
2012;7;7;147;11;1;0;2;14;0;5;Boko Haram
2012;7;7;147;11;1;0;2;14;0;5;Boko Haram
2012;7;1;4;6;1;0;2;14;0;5;Taliban
2012;7;8;147;11;1;0;2;14;1;5;Boko Haram
2012;7;8;182;11;1;0;2;4;0;6;Al-Shabaab
2012;7;8;45;3;1;0;2;3;0;5;Revolutionary Armed Forces of Colombia (FARC)
2012;7;8;45;3;1;0;3;1;0;6;Revolutionary Armed Forces of Colombia (FARC)
2012;7;9;153;6;1;0;2;4;0;6;Tehrik-i-Taliban Pakistan (TTP)
2012;7;9;4;6;1;1;3;14;0;6;Taliban
2012;7;9;4;6;1;1;3;3;0;6;Taliban
2012;7;9;4;6;1;1;3;3;1;6;Taliban
2012;7;9;4;6;1;0;1;2;0;5;Taliban
2012;7;9;92;6;0;0;3;3;1;6;Maoists
2012;7;9;45;3;1;0;2;3;0;5;Revolutionary Armed Forces of Colombia (FARC)
2012;7;9;113;10;1;0;3;14;1;6;Muslim extremists
2012;7;9;153;6;0;0;3;4;0;6;Tehrik-i-Taliban Pakistan (TTP)
2012;7;10;4;6;1;0;6;7;0;8;Taliban
2012;7;12;92;6;1;0;7;1;0;8;Maoists
2012;7;10;45;3;1;0;3;14;0;6;Revolutionary Armed Forces of Colombia (FARC)
2012;7;10;45;3;1;0;6;14;0;5;Revolutionary Armed Forces of Colombia (FARC)
2012;7;11;228;10;1;1;3;3;0;6;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;11;153;6;1;0;3;2;0;6;Lashkar-e-Balochistan
2012;7;11;160;5;1;0;2;1;0;5;Abu Sayyaf Group (ASG)
2012;7;11;4;6;1;0;3;14;0;6;Taliban
2012;7;11;92;6;1;0;2;14;0;9;Communist Party of India - Maoist (CPI-Maoist)
2012;7;11;4;6;1;0;2;3;1;5;Taliban
2012;6;27;153;6;1;0;6;14;0;9;Lashkar-e-Jhangvi
2012;7;12;153;6;1;0;2;3;0;6;Tehrik-i-Taliban Pakistan (TTP)
2012;7;12;104;11;1;0;2;3;0;5;Al-Shabaab
2012;7;12;153;6;1;0;5;17;0;6;Tehrik-i-Taliban Pakistan (TTP)
2012;7;13;153;6;1;0;3;14;0;6;Tehrik-i-Taliban Pakistan (TTP)
2012;7;13;147;11;0;1;1;14;1;6;Boko Haram
2012;7;13;4;6;1;0;3;4;1;6;Taliban
2012;7;13;4;6;1;0;3;3;0;6;Taliban
2012;7;13;205;5;1;0;3;1;1;6;Runda Kumpulan Kecil (RKK)
2012;7;13;205;5;1;0;3;1;1;6;Runda Kumpulan Kecil (RKK)
2012;7;13;205;5;1;0;3;1;1;6;Runda Kumpulan Kecil (RKK)
2012;7;13;205;5;1;0;3;1;1;6;Runda Kumpulan Kecil (RKK)
2012;7;13;205;5;1;0;3;3;1;6;Runda Kumpulan Kecil (RKK)
2012;7;13;205;5;1;0;3;2;1;6;Runda Kumpulan Kecil (RKK)
2012;7;13;205;5;1;0;3;4;1;6;Runda Kumpulan Kecil (RKK)
2012;7;13;4;6;1;0;6;14;0;5;Taliban
2012;7;13;92;6;1;0;7;1;0;8;Maoists
2012;7;14;4;6;1;1;1;2;1;6;Taliban
2012;7;14;209;10;1;0;3;3;0;6;Kurdistan Workers Party (PKK)
2012;7;14;4;6;1;0;1;3;0;5;Taliban
2012;7;13;4;6;1;0;1;2;0;5;Taliban
2012;7;14;4;6;1;0;3;3;0;6;Taliban
2012;7;14;4;6;1;0;3;3;0;6;Taliban
2012;7;14;153;6;1;0;7;14;0;8;Lashkar-e-Islam (Pakistan)
2012;7;15;4;6;0;0;1;2;0;6;Taliban
2012;7;15;228;10;1;0;3;4;1;6;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;15;160;5;1;0;2;15;1;5;Abu Sayyaf Group (ASG)
2012;7;15;153;6;1;0;3;8;0;6;Tehrik-i-Taliban Pakistan (TTP)
2012;7;15;4;6;1;0;3;1;0;6;Taliban
2012;7;16;153;6;1;1;5;3;0;6;Tehrik-i-Taliban Pakistan (TTP)
2012;7;16;182;11;1;0;3;2;0;6;Al-Shabaab
2012;7;16;104;11;1;0;2;3;1;5;Al-Shabaab
2012;7;16;228;10;1;0;1;3;1;5;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;16;228;10;1;0;6;4;0;9;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;16;4;6;0;0;1;2;0;6;Taliban
2012;7;16;4;6;1;0;3;14;0;6;Taliban
2012;7;16;4;6;1;0;6;4;0;5;Taliban
2012;7;15;4;6;1;0;7;4;0;13;Taliban
2012;7;16;147;11;1;0;3;3;1;6;Boko Haram
2012;7;16;4;6;0;0;1;2;0;5;Taliban
2012;7;16;4;6;1;0;2;4;0;5;Taliban
2012;7;17;153;6;1;0;2;7;0;5;Tehrik-i-Taliban Pakistan (TTP)
2012;7;17;4;6;1;0;2;4;0;6;Taliban
2012;7;18;4;6;1;1;3;4;0;6;Taliban
2012;7;17;153;6;1;0;3;4;1;6;Tehrik-i-Taliban Pakistan (TTP)
2012;7;17;209;10;1;0;7;1;0;5;Kurdistan Workers Party (PKK)
2012;7;16;92;6;1;0;6;2;0;5;Kuki National Liberation Front (KNLF)
2012;7;19;200;10;1;0;6;10;0;5;Al-Nusrah Front
2012;7;17;160;5;1;0;2;4;0;5;New Peoples Army (NPA)
2012;7;18;32;9;1;1;3;18;0;6;Hezbollah
2012;7;18;200;10;1;1;1;2;0;6;Free Syrian Army
2012;7;18;4;6;1;0;3;4;0;6;Taliban
2012;7;18;153;6;1;0;3;14;0;6;Tehrik-i-Taliban Pakistan (TTP)
2012;7;18;104;11;1;0;3;1;1;6;Al-Shabaab
2012;7;18;228;10;1;0;1;2;1;5;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;18;92;6;1;0;6;14;0;9;Maoists
2012;7;18;153;6;1;0;2;4;0;6;Tehrik-i-Taliban Pakistan (TTP)
2012;7;18;104;11;1;0;3;1;1;6;Al-Shabaab
2012;7;19;205;5;1;0;2;7;0;5;Separatists
2012;7;19;4;6;1;0;3;14;0;6;Taliban
2012;7;19;228;10;1;0;1;3;0;6;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;19;4;6;1;0;2;3;0;5;Taliban
2012;7;19;147;11;1;0;2;14;1;5;Boko Haram
2012;7;19;228;10;1;0;2;2;0;5;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;19;4;6;1;0;3;1;0;6;Taliban
2012;7;19;147;11;1;0;2;4;1;5;Boko Haram
2012;7;19;153;6;1;0;3;3;0;6;Tehrik-i-Taliban Pakistan (TTP)
2012;7;19;4;6;1;0;3;3;0;6;Taliban
2012;7;20;92;6;1;0;7;1;0;8;Maoists
2012;7;20;45;3;1;0;2;3;0;5;Revolutionary Armed Forces of Colombia (FARC)
2012;7;20;45;3;0;0;3;1;0;6;Revolutionary Armed Forces of Colombia (FARC)
2012;7;20;45;3;1;0;3;19;0;6;Revolutionary Armed Forces of Colombia (FARC)
2012;7;20;45;3;1;0;3;21;0;6;Revolutionary Armed Forces of Colombia (FARC)
2012;7;20;4;6;1;0;9;3;0;13;Taliban
2012;7;20;153;6;1;0;2;7;0;5;Tehrik-i-Taliban Pakistan (TTP)
2012;7;20;228;10;1;0;2;3;0;6;Secessionists
2012;7;20;160;5;1;0;1;14;0;5;New Peoples Army (NPA)
2012;7;20;92;6;1;0;2;8;0;5;Garo National Liberation Army
2012;7;20;92;6;0;0;2;3;0;5;Maoists
2012;7;20;209;10;1;0;3;21;1;6;Kurdistan Workers Party (PKK)
2012;7;21;153;6;1;0;2;4;0;6;Baloch Liberation Front (BLF)
2012;7;21;153;6;1;1;3;17;0;6;Tehrik-i-Taliban Pakistan (TTP)
2012;7;21;153;6;1;0;3;17;0;6;Tehrik-i-Taliban Pakistan (TTP)
2012;7;22;45;3;1;0;3;21;0;6;Revolutionary Armed Forces of Colombia (FARC)
2012;7;21;4;6;1;0;3;14;0;6;Taliban
2012;7;21;153;6;0;0;1;3;1;5;Tehrik-i-Taliban Pakistan (TTP)
2012;7;21;92;6;1;0;2;14;0;5;Garo National Liberation Army
2012;7;21;92;6;1;0;3;4;1;6;Peoples Liberation Army (India)
2012;7;22;4;6;1;0;3;4;1;6;Taliban
2012;7;22;4;6;1;0;3;4;1;6;Taliban
2012;7;22;4;6;1;0;6;14;0;6;Taliban
2012;7;23;92;6;1;0;3;3;0;6;Communist Party of India - Maoist (CPI-Maoist)
2012;7;22;209;10;1;0;3;4;0;6;Kurdistan Workers Party (PKK)
2012;7;22;182;11;1;0;3;4;0;6;Al-Shabaab
2012;7;22;228;10;0;0;1;4;1;6;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;22;4;6;1;0;3;14;1;6;Taliban
2012;7;22;147;11;1;0;2;7;1;5;Boko Haram
2012;7;21;202;7;1;0;1;2;0;9;Tolib Ayombekov loyalists
2012;7;22;45;3;1;0;3;3;0;6;Revolutionary Armed Forces of Colombia (FARC)
2012;7;22;182;11;1;0;2;4;0;6;Al-Shabaab
2012;7;23;95;10;1;0;2;4;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;1;3;3;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;1;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;2;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;15;0;6;Al-Qaida in Iraq
2012;7;23;4;6;1;0;2;14;0;5;Taliban
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;4;6;1;0;2;4;0;5;Taliban
2012;7;23;95;10;1;0;3;1;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;19;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;4;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;1;3;3;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;4;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;4;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;21;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;3;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;2;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;20;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;20;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;2;17;0;5;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;3;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;2;4;0;5;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;17;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;1;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;14;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;0;3;1;0;6;Al-Qaida in Iraq
2012;7;23;95;10;1;1;3;3;0;6;Al-Qaida in Iraq
2012;7;23;4;6;1;0;3;3;0;6;Taliban
2012;7;23;141;6;1;0;7;8;0;8;All Nepal National Free Student Union-Revolutionary
2012;7;23;110;10;1;0;6;14;0;5;Brigade of al-Mukhtar al-Thaqafi
2012;7;23;92;6;1;0;2;3;0;5;Communist Party of India - Maoist (CPI-Maoist)
2012;7;23;92;6;0;0;2;3;0;5;Communist Party of India - Maoist (CPI-Maoist)
2012;7;23;153;6;1;0;3;14;0;6;Tehrik-e-Nafaz-e-Shariat-e-Mohammadi (TNSM)
2012;7;23;182;11;1;0;2;4;0;5;Al-Shabaab
2012;7;24;153;6;1;0;2;4;0;5;Tehrik-i-Taliban Pakistan (TTP)
2012;7;24;153;6;0;0;2;4;0;5;Tehrik-i-Taliban Pakistan (TTP)
2012;7;24;4;6;1;0;3;9;0;6;Taliban
2012;7;24;153;6;1;0;2;2;0;5;Lashkar-e-Jhangvi
2012;7;24;92;6;0;0;3;3;0;6;Maoists
2012;7;24;45;3;1;0;6;10;0;5;National Liberation Army of Colombia (ELN)
2012;7;24;45;3;1;0;6;1;0;5;National Liberation Army of Colombia (ELN)
2012;7;25;205;5;1;0;3;3;0;6;Runda Kumpulan Kecil (RKK)
2012;7;25;147;11;1;0;2;3;1;5;Boko Haram
2012;7;25;147;11;1;0;2;1;0;5;Boko Haram
2012;7;25;4;6;1;0;3;3;0;6;Taliban
2012;7;25;104;11;1;0;3;3;1;6;Al-Shabaab
2012;7;25;153;6;1;0;9;4;0;13;Taliban
2012;7;25;95;10;1;0;2;3;0;5;Al-Qaida in Iraq
2012;7;24;92;6;1;0;2;4;0;5;Garo National Liberation Army
2012;7;25;153;6;1;0;2;4;0;5;Taliban
2012;7;25;228;10;1;0;2;17;0;5;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;25;155;10;1;0;3;4;0;6;Palestinian Extremists
2012;7;25;4;6;1;0;2;1;0;5;Taliban
2012;7;26;205;5;1;0;2;2;0;5;Separatists
2012;7;26;160;5;1;0;1;14;0;5;New Peoples Army (NPA)
2012;7;26;182;11;1;0;3;4;0;6;Al-Shabaab
2012;7;26;228;10;1;0;6;4;1;5;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;27;209;10;1;0;3;4;0;6;Kurdistan Workers Party (PKK)
2012;7;27;209;10;1;0;3;20;0;6;Kurdistan Workers Party (PKK)
2012;7;27;147;11;1;0;3;4;1;6;Boko Haram
2012;7;27;182;11;1;0;2;4;0;5;Al-Shabaab
2012;7;27;228;10;1;0;3;14;0;6;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;27;205;5;1;0;9;4;0;13;Runda Kumpulan Kecil (RKK)
2012;7;28;205;5;1;0;2;4;0;5;Separatists
2012;7;28;4;6;1;0;2;4;0;5;Taliban
2012;7;28;4;6;1;0;2;3;0;5;Taliban
2012;7;28;205;5;1;0;2;2;0;5;Separatists
2012;7;29;92;6;1;0;2;3;0;5;Maoists
2012;7;28;147;11;1;0;5;14;1;5;Boko Haram
2012;7;28;147;11;1;0;3;4;1;6;Boko Haram
2012;7;28;182;11;0;0;9;4;0;13;Al-Shabaab
2012;7;29;228;10;1;0;6;7;0;5;Abida Tribe
2012;7;29;160;5;1;0;7;8;1;8;Abu Sayyaf Group (ASG)
2012;7;29;4;6;1;0;1;2;0;5;Taliban
2012;7;29;4;6;1;0;2;3;0;5;Taliban
2012;7;29;4;6;1;0;2;3;0;5;Taliban
2012;7;29;92;6;1;0;2;3;0;5;Maoists
2012;7;29;123;11;1;0;8;14;0;12;Ansar al-Dine (Mali)
2012;7;29;147;11;1;1;3;15;1;6;Boko Haram
2012;7;29;104;11;1;0;2;1;1;5;Al-Shabaab
2012;7;29;182;11;1;0;2;4;0;6;Al-Shabaab
2012;7;29;182;11;1;0;2;4;0;6;Al-Shabaab
2012;7;29;182;11;1;0;3;4;0;6;Al-Shabaab
2012;7;30;147;11;1;1;3;3;0;6;Boko Haram
2012;7;30;147;11;1;1;3;12;0;6;Boko Haram
2012;7;30;200;10;1;0;6;4;0;5;Free Syrian Army
2012;7;30;228;10;0;0;1;4;0;6;Al-Qaida in the Arabian Peninsula (AQAP)
2012;7;29;147;11;1;0;2;4;1;5;Boko Haram
2012;7;29;147;11;1;0;2;1;1;5;Boko Haram
2012;7;30;147;11;1;0;2;2;0;5;Boko Haram
2012;7;30;92;6;0;0;2;3;0;5;Garo National Liberation Army
2012;7;30;92;6;1;0;7;3;1;13;Communist Party of India- Marxist
2012;7;30;147;11;0;0;3;3;0;6;Boko Haram
2012;7;30;147;11;1;0;2;3;0;5;Boko Haram
2012;7;31;95;10;1;1;3;3;0;6;Al-Qaida in Iraq
2012;7;31;95;10;1;0;3;1;0;6;Al-Qaida in Iraq
2012;7;31;95;10;1;0;2;2;1;5;Al-Qaida in Iraq
2012;7;31;160;5;1;0;2;4;0;5;New Peoples Army (NPA)
2012;7;31;92;6;1;0;3;4;0;6;United Liberation Front of Assam (ULFA)
2012;7;31;200;10;1;0;3;14;0;6;Free Syrian Army
